,A,,B,,C,,D
719.0677473,118.7462977,719.0677473,125.5519182,719.0677473,323.64547,719.0677473,352.6328401
719.3915122,107.047595,719.3915122,111.9452663,719.3915122,313.61795,719.3915122,344.5091755
719.7152265,102.0419033,719.7152265,112.9032501,719.7152265,317.67521,719.7152265,343.5690919
720.0388902,88.91173398,720.0388902,97.62665246,720.0388902,320.97537,720.0388902,324.9736057
720.3625034,85.81320306,720.3625034,106.9325681,720.3625034,324.55553,720.3625034,324.745926
720.686066,89.87645162,720.686066,117.4368251,720.686066,326.96259,720.686066,326.6769853
721.0095779,99.42226854,721.0095779,124.8342285,721.0095779,323.40191,721.0095779,326.9245837
721.3330393,101.3290203,721.3330393,130.3174044,721.3330393,321.25418,721.3330393,320.7305285
721.6564499,94.88916087,721.6564499,130.5578326,721.6564499,322.211,721.6564499,321.6873449
721.9798099,98.46506144,721.9798099,129.6003361,721.9798099,313.87133,721.9798099,323.3448171
722.3031193,101.0914668,722.3031193,129.3647368,722.3031193,321.0193,722.3031193,321.6857712
722.6263779,101.571111,722.6263779,126.9829458,722.6263779,323.8835,722.6263779,328.3582795
722.9495858,101.0962406,722.9495858,133.6637792,722.9495858,336.74346,722.9495858,338.3618452
723.272743,101.8084111,723.272743,128.8893515,723.272743,330.30594,723.272743,343.1099176
723.5958494,97.75277379,723.5958494,124.1193297,723.5958494,323.87954,723.5958494,341.206085
723.9189051,87.49276678,723.9189051,117.91678,723.9189051,324.82845,723.9189051,337.6330012
724.24191,87.97148702,724.24191,121.735137,724.24191,330.54638,724.24191,337.6387763
724.5648641,91.78737921,724.5648641,124.8336093,724.5648641,337.6806,724.5648641,335.0151035
724.8877673,94.17576813,724.8877673,120.3052333,724.8877673,347.68491,724.8877673,342.8778038
725.2106197,100.8594239,725.2106197,116.9699561,725.2106197,360.07088,725.2106197,353.3605141
725.5334213,99.43116911,725.5334213,120.3132999,725.5334213,369.83802,725.5334213,353.1337653
725.856172,99.1896199,725.856172,124.1261067,725.856172,370.54097,725.856172,355.5030383
726.1788718,100.1409524,726.1788718,122.4528053,726.1788718,378.61898,726.1788718,352.637145
726.5015207,106.8236553,726.5015207,125.0798709,726.5015207,369.82629,726.5015207,353.8364417
726.8241186,113.9853465,726.8241186,132.7180411,726.8241186,379.3595,726.8241186,351.4722408
727.1466657,127.8300672,727.1466657,148.2309028,727.1466657,390.56935,727.1466657,366.0147351
727.4691617,133.0754547,727.4691617,147.2743862,727.4691617,386.75622,727.4691617,362.4390465
727.7916068,124.9539027,727.7916068,141.2990679,727.7916068,376.72956,727.7916068,350.9842726
728.1140009,114.6933137,728.1140009,138.1943307,728.1140009,370.76985,728.1140009,356.684121
728.436344,116.8346141,728.436344,139.6186222,728.436344,364.09105,728.436344,350.0050254
728.7586361,112.5414247,728.7586361,139.8574332,728.7586361,356.95398,728.7586361,347.8642442
729.0808771,122.0879878,729.0808771,151.5486362,729.0808771,353.87712,729.0808771,352.8776895
729.403067,125.6650919,729.403067,148.6864903,729.403067,344.35664,729.403067,347.8786856
729.7252059,128.7739773,729.7252059,151.7961107,729.7252059,337.00041,729.7252059,357.4197937
730.0472937,124.4790261,730.0472937,145.8326023,730.0472937,342.94636,730.0472937,352.656096
730.3693303,116.8421559,730.3693303,144.1586344,730.3693303,331.51138,730.3693303,347.409531
730.6913159,100.6133443,730.6913159,133.8946351,730.6913159,317.44573,730.6913159,342.3884585
731.0132502,101.0924716,731.0132502,135.0896946,731.0132502,316.97587,731.0132502,350.2481113
731.3351335,98.23333538,731.3351335,135.3332068,731.3351335,324.36669,731.3351335,350.9748412
731.6569655,105.3935835,731.6569655,132.2367554,731.6569655,324.13818,731.6569655,350.2712091
731.9787463,101.8154981,731.9787463,129.1368175,731.9787463,320.09304,731.9787463,354.5563911
732.3004759,103.0037729,732.3004759,122.691322,732.3004759,313.65171,732.3004759,346.2120241
732.6221543,84.38154438,732.6221543,106.6937822,732.6221543,299.56232,732.6221543,332.3606086
732.9437815,89.62896192,732.9437815,114.0862387,732.9437815,303.12935,732.9437815,338.3056687
733.2653573,90.57847782,733.2653573,112.1723845,733.2653573,303.82788,733.2653573,326.1523844
733.5868819,97.97456128,733.5868819,114.79747,733.5868819,296.69114,733.5868819,320.2075326
733.9083552,91.52856979,733.9083552,109.3055624,733.9083552,288.34217,733.9083552,318.2849373
734.2297771,100.8371379,734.2297771,116.4671696,734.2297771,296.69186,734.2297771,322.1122375
734.5511477,97.97067543,734.5511477,116.2237919,734.5511477,298.10776,734.5511477,308.2951695
734.872467,105.3593376,734.872467,115.0257097,734.872467,290.00004,734.872467,313.5159852
735.1937349,102.498667,735.1937349,117.8887379,735.1937349,295.00243,735.1937349,318.2795037
735.5149513,94.86984831,735.5149513,113.8389977,735.5149513,306.20065,735.5149513,320.9089779
735.8361164,97.49459811,735.8361164,119.8020592,735.8361164,311.20191,735.8361164,328.5272944
736.1572301,94.87172988,736.1572301,114.5567109,736.1572301,314.53702,736.1572301,326.3887664
736.4782923,87.95226087,736.4782923,106.9227634,736.4782923,313.34088,736.4782923,317.1012039
736.7993031,86.52569721,736.7993031,111.4602182,736.7993031,322.87774,736.7993031,328.0657659
737.1202623,77.70137776,737.1202623,119.096378,737.1202623,328.12537,737.1202623,334.9791114
737.4411701,90.35316747,737.4411701,124.1144044,737.4411701,338.14666,737.4411701,338.3370443
737.7620264,84.85764156,737.7620264,121.0024899,737.7620264,327.88259,737.7620264,331.166688
738.0828312,111.8333255,738.0828312,132.7121122,738.0828312,342.22316,738.0828312,351.4567814
738.4035844,111.598104,738.4035844,131.5235311,738.4035844,336.99712,738.4035844,349.801243
738.724286,104.6770949,738.724286,122.6952816,738.724286,336.03685,738.724286,343.367191
739.0449361,110.8810516,739.0449361,134.8609141,739.0449361,327.71028,739.0449361,342.1814203
739.3655345,103.9546696,739.3655345,124.1184059,739.3655345,312.21345,739.3655345,326.9237843
739.6860814,115.4152306,739.6860814,128.6617108,739.6860814,319.14553,739.6860814,336.4743163
740.0065766,116.6082549,740.0065766,122.6989383,740.0065766,316.28963,740.0065766,336.4751395
740.3270202,117.5603895,740.3270202,126.7516776,740.3270202,305.80915,740.3270202,330.0429381
740.6474121,116.838094,740.6474121,117.4423626,740.6474121,307.45838,740.6474121,330.5003902
740.9677523,118.268076,740.9677523,113.6247378,740.9677523,309.35985,740.9677523,335.4951893
741.2880408,109.9202676,741.2880408,101.2209628,741.2880408,313.17101,741.2880408,337.6396014
741.6082776,81.5119108,741.6082776,82.35483207,741.6082776,292.15883,741.6082776,324.7189825
741.9284627,73.16236695,741.9284627,78.5383562,741.9284627,301.44462,741.9284627,326.3871743
742.248596,80.56205128,742.248596,92.14039071,742.248596,293.60292,742.248596,321.1665522
742.5686775,84.86017077,742.5686775,88.3274563,742.5686775,306.47086,742.5686775,325.7026663
742.8887073,89.87600481,742.8887073,98.35324383,742.8887073,313.39372,742.8887073,328.8174275
743.2086852,82.95481874,743.2086852,91.19388294,743.2086852,311.00569,743.2086852,328.8093936
743.5286114,77.94752955,743.5286114,93.58353422,743.5286114,313.87517,743.5286114,333.3450597
743.8484857,83.43781409,743.8484857,87.14412754,743.8484857,314.59776,743.8484857,334.3060217
744.1683081,85.58398883,744.1683081,87.38142244,744.1683081,307.92772,744.1683081,324.542825
744.4880787,83.91294222,744.4880787,80.69972357,744.4880787,301.25891,744.4880787,311.4478791
744.8077973,100.1451859,744.8077973,93.83051141,744.8077973,304.85607,744.8077973,315.5216446
745.1274641,102.7800384,745.1274641,104.1002805,745.1274641,315.60097,745.1274641,328.1708763
745.4470789,106.1198466,745.4470789,116.7444779,745.4470789,316.07558,745.4470789,324.1223329
745.7666418,103.4914543,745.7666418,108.1517571,745.7666418,305.5883,745.7666418,330.0615223
746.0861528,97.99987551,746.0861528,104.0917308,746.0861528,302.48114,746.0861528,315.5278286
746.4056117,100.1499206,746.4056117,100.7543546,746.4056117,302.4893,746.4056117,318.8692443
746.7250187,102.5337812,746.7250187,104.808241,746.7250187,301.05478,746.7250187,316.720463
747.0443737,111.3623154,747.0443737,112.4437979,747.0443737,301.29657,747.0443737,316.2482137
747.3636766,109.6912641,747.3636766,117.2137348,747.3636766,303.19839,747.3636766,319.8159985
747.6829275,110.6455211,747.6829275,118.1679176,747.6829275,302.7222,747.6829275,326.2432679
748.0021263,111.6000462,748.0021263,128.4251082,748.0021263,302.72294,748.0021263,336.9552857
748.321273,102.2898557,748.321273,125.555657,748.321273,299.61074,748.321273,329.0819802
748.6403677,95.12702842,748.6403677,123.8789786,748.6403677,294.5941,748.6403677,310.735254
748.9594102,94.65105396,748.9594102,114.8168272,748.9594102,286.26413,748.9594102,315.0239291
749.2784006,95.84203574,749.2784006,115.0530716,749.2784006,295.3062,749.2784006,313.5895195
749.5973388,92.26087746,749.5973388,111.4721028,749.5973388,275.0594,749.5973388,317.8656348
749.9162249,90.83145663,749.9162249,119.1073033,749.9162249,280.54239,749.9162249,315.2542582
750.2350588,84.63127013,750.2350588,126.0286171,750.2350588,281.98148,750.2350588,310.9809172
750.5538405,80.3348547,750.5538405,126.7419276,750.5538405,284.59594,750.5538405,306.928624
750.8725699,68.87851231,750.8725699,120.5368748,750.8725699,275.77649,750.8725699,298.1104629
751.1912472,60.04581411,751.1912472,111.4679548,751.1912472,271.2393,751.1912472,286.4307554
751.5098722,55.03483462,751.5098722,103.3593026,751.5098722,279.57688,751.5098722,285.958072
751.8284449,49.06827486,751.8284449,95.96450558,751.8284449,277.43454,751.8284449,287.1492502
752.1469653,58.85522242,752.1469653,87.85577172,752.1469653,277.68082,752.1469653,295.0147138
752.4654334,54.5583291,752.4654334,85.46839174,752.4654334,278.39041,752.4654334,289.0575251
752.7838492,50.9795638,752.7838492,87.85642695,752.7838492,274.58719,752.7838492,283.8263115
753.1022127,60.7691628,753.1022127,92.15733315,753.1022127,296.03714,753.1022127,292.8942062
753.4205238,65.30381863,753.4205238,83.5675676,753.4205238,291.27508,753.4205238,299.7990095
753.7387825,71.9835696,753.7387825,80.46271568,753.7387825,293.16987,753.7387825,304.5502175
754.0569889,67.44804211,754.0569889,84.75599672,754.0569889,290.06888,754.0569889,304.3061865
754.3751428,80.57366808,754.3751428,88.57483143,754.3751428,296.50171,754.3751428,302.6441649
754.6932443,93.70209347,754.6932443,98.6011175,754.6932443,301.28105,754.6932443,313.61332
755.0112934,85.10932944,755.0112934,99.55197831,755.0112934,288.41349,755.0112934,305.7465462
755.32929,89.40172932,755.32929,103.8433439,755.32929,287.45328,755.32929,300.5007541
755.6472341,85.81896027,755.6472341,98.35202236,755.6472341,283.15474,755.6472341,302.3920235
755.9651257,96.55894688,755.9651257,103.843086,755.9651257,284.83335,755.9651257,299.3096289
756.2829648,90.3529429,756.2829648,102.8855411,756.2829648,290.30058,756.2829648,302.3949845
756.6007514,85.57824391,756.6007514,98.58813198,756.6007514,282.19539,756.6007514,294.7665253
756.9184855,89.15715442,756.9184855,104.0749212,756.9184855,289.81516,756.9184855,296.1956882
757.2361669,92.26661142,757.2361669,111.7175618,757.2361669,294.36395,757.2361669,295.0306178
757.5537958,88.45088207,757.5537958,100.7460841,757.5537958,293.65542,757.5537958,292.1791722
757.8713721,89.88651355,757.8713721,102.8978152,757.8713721,298.43053,757.8713721,301.2400844
758.1888958,73.89245168,758.1888958,94.3011375,758.1888958,285.78791,758.1888958,291.6929457
758.5063669,75.55927649,758.5063669,88.80945005,758.5063669,281.96488,758.5063669,280.0123479
758.8237853,79.14237235,758.8237853,95.97142049,758.8237853,287.6935,758.8237853,285.5028725
759.141151,82.72404494,759.141151,112.9122195,759.141151,288.1782,759.141151,282.891905
759.4584641,80.10282273,759.4584641,116.018398,759.4584641,292.23898,759.4584641,301.2393457
759.7757244,90.36710706,759.7757244,114.1145617,759.7757244,297.72718,759.7757244,309.1082644
760.092932,86.06804088,760.092932,114.3480036,760.092932,291.04697,760.092932,296.4758949
760.4100869,68.87919821,760.4100869,107.8962846,760.4100869,274.82667,760.4100869,281.2084386
760.7271891,61.00084289,760.7271891,102.8817099,760.7271891,271.00316,760.7271891,285.7185754
761.0442384,64.34163942,761.0442384,104.7897544,761.0442384,267.43047,761.0442384,285.0035872
761.361235,52.16775564,761.361235,104.5457727,761.361235,268.13108,761.361235,277.8461247
761.6781788,66.01502792,761.6781788,112.9046509,761.6781788,280.77776,761.6781788,277.3964343
761.9950698,60.52536238,761.9950698,108.8482777,761.9950698,283.15543,761.9950698,290.965097
762.3119079,61.48011949,762.3119079,98.82962821,762.3119079,280.06066,762.3119079,286.441984
762.6286931,53.60046213,762.6286931,81.16886879,762.6286931,276.7073,762.6286931,276.8977817
762.9454255,53.35835691,762.9454255,73.52911116,762.9454255,276.21349,762.9454255,261.402902
763.262105,49.53908758,763.262105,68.99446005,763.262105,274.30334,763.262105,253.539323
763.5787316,49.77773001,763.5787316,70.90319774,763.5787316,276.68426,763.5787316,256.6351526
763.8953052,60.76098876,763.8953052,74.48975173,763.8953052,284.57013,763.8953052,268.3307926
764.211826,60.04207901,764.211826,70.90707299,764.211826,283.12769,764.211826,260.2211742
764.5282937,66.25020621,764.5282937,77.83094871,764.5282937,288.62047,764.5282937,259.7601827
764.8447085,66.96542275,764.8447085,77.59157699,764.8447085,280.52245,764.8447085,256.8997482
765.1610703,66.01371312,765.1610703,84.27565345,765.1610703,283.39146,765.1610703,269.2945481
765.477379,74.60778272,765.477379,91.67603982,765.477379,283.64278,765.477379,264.5439638
765.7936348,69.35629679,765.7936348,89.52675166,765.7936348,275.30226,765.7936348,270.4918799
766.1098375,70.31555799,766.1098375,97.16767677,766.1098375,270.31928,766.1098375,270.9861275
766.4259871,60.76855676,766.4259871,101.2224724,766.4259871,270.79294,766.4259871,272.8886898
766.7420836,56.71137499,766.7420836,106.948496,766.7420836,267.69818,766.7420836,269.0795259
767.0581271,60.29362263,767.0581271,107.4293455,767.0581271,266.04017,767.0581271,282.9016263
767.3741174,55.27900489,767.3741174,106.7094091,767.3741174,265.31521,767.3741174,273.3649902
767.6900546,61.72538418,767.6900546,105.5202952,767.6900546,268.89692,767.6900546,273.1362319
768.0059387,65.77999081,768.0059387,103.8459241,768.0059387,267.69489,768.0059387,277.4114081
768.3217695,69.12472247,768.3217695,101.9427399,768.3217695,273.66287,768.3217695,287.1893889
768.6375472,59.81312902,768.6375472,87.86057844,768.6375472,271.02777,768.6375472,282.1726721
768.9532717,68.40942424,768.9532717,93.11587499,768.9532717,283.4297,768.9532717,283.8583468
769.268943,75.56849579,769.268943,96.21693593,769.268943,287.71397,769.268943,284.0943909
769.584561,70.79285289,769.584561,95.73617654,769.584561,290.08453,769.584561,282.1789039
769.9001258,87.02987707,769.9001258,108.8704634,769.9001258,292.73821,769.9001258,291.4999096
770.2156373,95.38221653,770.2156373,110.3024879,770.2156373,300.83587,770.2156373,294.5970746
770.5310956,94.42375111,770.5310956,101.4703794,770.5310956,298.91846,770.5310956,284.8213825
770.8465005,102.5414385,770.8465005,100.7598739,770.8465005,300.60071,770.8465005,294.5999693
771.1618521,99.20023664,771.1618521,96.70278771,771.1618521,293.6929,771.1618521,290.5495031
771.4771503,93.94887418,771.4771503,86.67879807,771.4771503,284.39971,771.4771503,286.0191187
771.7923952,100.1536609,771.7923952,87.15693174,771.7923952,294.88066,771.7923952,285.3074821
772.1075867,108.7470102,772.1075867,97.65991107,772.1075867,296.55846,772.1075867,289.8429165
772.4227249,107.5500384,772.4227249,97.65626137,772.4227249,284.87881,772.4227249,289.8322324
772.7378096,98.47926406,772.7378096,98.60651521,772.7378096,287.72457,772.7378096,280.2944898
773.0528409,102.0599168,773.0528409,94.55195042,773.0528409,292.49217,773.0528409,281.9663929
773.3678187,94.65717485,773.3678187,84.04709861,773.3678187,290.56859,773.3678187,277.8999642
773.6827431,83.67829644,773.6827431,84.04416928,773.6827431,282.70071,773.6827431,279.7955078
773.997614,79.62079605,773.997614,86.19058342,773.997614,284.84034,773.997614,279.3158096
774.3124315,72.69621642,774.3124315,81.8907259,774.3124315,283.87115,774.3124315,278.8231261
774.6271954,77.70620725,774.6271954,79.50370307,774.6271954,285.29629,774.6271954,280.7246299
774.9419057,78.42358873,774.9419057,89.52630657,774.9419057,297.68266,774.9419057,283.8256157
775.2565626,72.21753124,775.2565626,93.57958119,775.2565626,285.5323,775.2565626,275.0077307
775.5711658,70.78140147,775.5711658,86.41694251,775.5711658,282.89584,775.5711658,264.7515913
775.8857155,64.10045225,775.8857155,78.54420792,775.8857155,285.7543,775.8857155,267.1342254
776.2002116,67.4430059,776.2002116,77.83056174,776.2002116,286.47627,776.2002116,267.6177036
776.514654,79.14178145,776.514654,92.15343685,776.514654,291.73914,776.514654,277.8808641
776.8290429,74.12536346,776.8290429,79.97911898,776.8290429,282.19469,776.8290429,273.5749454
777.143378,73.40879631,777.143378,71.86576738,777.143378,273.38176,777.143378,271.4291351
777.4576596,75.07980435,777.4576596,71.15062875,777.4576596,263.38267,777.4576596,270.7174044
777.7718874,88.21162074,777.7718874,76.64671432,777.7718874,267.93503,777.7718874,272.1742349
778.0860615,91.07592764,778.0860615,86.90833914,778.0860615,260.07854,778.0860615,275.0354001
778.4001819,90.36013326,778.4001819,81.42020941,778.4001819,250.5507,778.4001819,281.2270667
778.7142486,84.86797626,778.7142486,70.43950314,778.7142486,253.63488,778.7142486,280.737021
779.0282615,80.09584261,779.0282615,69.48495246,779.0282615,254.34944,779.0282615,281.9276301
779.3422206,86.78345799,779.3422206,82.85419489,779.3422206,257.46544,779.3422206,282.4253534
779.656126,90.36395661,779.656126,84.76443519,779.656126,252.70512,779.656126,286.0015567
779.9699775,80.09504546,779.9699775,74.49549634,779.9699775,252.44145,779.9699775,279.3055305
780.2837752,82.96038957,780.2837752,78.07673419,780.2837752,255.54414,780.2837752,278.8361212
780.5975191,94.18186018,780.5975191,88.82116029,780.5975191,272.95174,780.5975191,280.2869155
780.9112092,99.19801313,780.9112092,97.41643977,780.9112092,281.77933,780.9112092,287.6854211
781.2248453,93.70302613,781.2248453,105.0436826,781.2248453,273.89968,781.2248453,281.2346612
781.5384276,87.49733815,781.5384276,100.747086,781.5384276,277.2277,781.5384276,278.8470714
781.8519559,92.03237288,781.8519559,106.474558,781.8519559,280.09021,781.8519559,274.0888602
782.1654303,102.5312306,782.1654303,108.8612563,782.1654303,269.13774,782.1654303,276.2349544
782.4788508,108.2590533,782.4788508,108.8634216,782.4788508,267.47579,782.4788508,280.5271285
782.7922173,100.6175948,782.7922173,98.12053463,782.7922173,267.93371,782.7922173,275.0306731
783.1055298,102.051031,783.1055298,95.25947896,783.1055298,276.0363,783.1055298,273.845323
783.4187884,103.4847604,783.4187884,100.2719307,783.4187884,264.13409,783.4187884,273.1369029
783.7319929,104.6765744,783.7319929,99.79377585,783.7319929,258.89143,783.7319929,273.6105309
784.0451434,99.18394813,784.0451434,94.3011375,784.0451434,250.54084,784.0451434,275.2627364
784.3582398,94.17272431,784.3582398,100.0256412,784.3582398,256.01611,784.3582398,272.8779716
784.6712822,81.52041257,784.6712822,82.36342124,784.6712822,250.27866,784.6712822,274.9982922
784.9842705,78.89943541,784.9842705,88.09326291,784.9842705,248.8606,784.9842705,281.4396561
785.2972047,69.10975339,785.2972047,72.3388591,785.2972047,243.59813,785.2972047,269.7470178
785.6100848,62.66899642,785.6100848,78.54459827,785.6100848,245.98717,785.6100848,264.5160501
785.9229108,59.80419279,785.9229108,76.15713852,785.9229108,241.93322,785.9229108,258.5573433
786.2356826,55.98417438,786.2356826,74.96174608,786.2356826,243.1164,786.2356826,263.5499247
786.5484002,45.95892295,786.5484002,77.58271243,786.5484002,225.47971,786.5484002,270.4434879
786.8610636,42.14056446,786.8610636,69.47113042,786.8610636,232.62631,786.8610636,271.1584536
787.1736729,33.30918497,787.1736729,73.76440242,787.1736729,235.95691,787.1736729,272.8204685
787.4862279,29.72992494,787.4862279,76.39117743,787.4862279,230.00954,787.4862279,271.8767455
787.7987287,31.87592193,787.7987287,63.26409227,787.7987287,222.84787,787.7987287,264.23907
788.1111752,38.80149837,788.1111752,77.58733553,788.1111752,239.30901,788.1111752,266.1732161
788.4235675,41.42489319,788.4235675,73.28906681,788.4235675,235.48632,788.4235675,253.539323
788.7359054,44.0517931,788.7359054,84.98213703,788.7359054,238.82969,788.7359054,269.7417309
789.0481891,45.48309446,789.0481891,85.45799121,789.0481891,237.39705,789.0481891,269.4996558
789.3604184,53.35955151,789.3604184,86.41393901,789.3604184,244.0709,789.3604184,274.5052431
789.6725934,50.97423059,789.6725934,87.6086967,789.6725934,237.64516,789.6725934,269.7490007
789.984714,57.1799026,789.984714,86.89429675,789.984714,247.89078,789.984714,260.2275556
790.2967803,55.03154634,790.2967803,92.61886939,790.2967803,248.84104,790.2967803,259.986858
790.6087922,62.19544855,790.6087922,94.77311448,790.6087922,250.5273,790.6087922,265.4842275
790.9207496,72.6994738,790.9207496,99.54999877,790.9207496,256.01988,790.9207496,265.975543
791.2326527,67.21459132,791.2326527,109.8141308,791.2326527,254.12875,791.2326527,269.0867979
791.5445012,70.3157332,791.5445012,111.4817902,791.5445012,247.93039,791.5445012,263.8417879
791.8562954,66.499932,791.8562954,113.6332058,791.8562954,252.46628,791.8562954,274.3317336
792.168035,68.88795247,792.168035,108.1485287,792.168035,253.1859,792.168035,261.9518239
792.4797201,68.88881162,792.4797201,100.9924432,792.4797201,259.14428,792.4797201,270.5297553
792.7913508,53.8485084,792.7913508,100.5097609,792.7913508,248.64931,792.7913508,262.6554227
793.1029269,49.78764897,793.1029269,96.20951819,793.1029269,241.25008,793.1029269,261.2109114
793.4144484,45.72961345,793.4144484,98.59474405,793.4144484,238.62845,793.4144484,266.449248
793.7259154,53.6056697,793.7259154,100.5020165,793.7259154,222.90157,793.7259154,256.9193034
794.0373278,58.61568799,794.0373278,101.214174,794.0373278,221.22611,794.0373278,249.2887262
794.3486856,62.43316189,794.3486856,95.48738594,794.3486856,226.22603,794.3486856,253.5722926
794.6599888,71.97855313,794.6599888,89.76198967,794.6599888,232.18244,794.6599888,257.383649
794.9712374,73.4115354,794.9712374,87.37772909,794.9712374,236.71273,794.9712374,262.1513636
795.2824313,70.77946627,795.2824313,79.25741707,795.2824313,234.78329,795.2824313,249.5030231
795.5935705,78.17933995,795.5935705,81.16967548,795.5935705,239.79599,795.5935705,262.851003
795.9046551,76.50878511,795.9046551,85.46371978,795.9046551,242.17676,795.9046551,248.5601165
796.2156849,81.04142228,796.2156849,91.42723296,796.2156849,241.4604,796.2156849,244.0328486
796.52666,89.15471828,796.52666,100.0169484,796.52666,251.46892,796.52666,245.704966
796.8375804,94.40051547,796.8375804,85.93958827,796.8375804,251.7003,796.8375804,241.4109852
797.148446,94.88020385,797.148446,83.55613785,797.148446,267.42523,797.148446,248.3249876
797.4592569,87.72067982,797.4592569,76.63470377,797.4592569,274.08471,797.4592569,245.221365
797.770013,79.36560192,797.770013,79.01569669,797.770013,266.92475,797.770013,239.9665118
798.0807142,80.79902489,798.0807142,83.07340046,798.0807142,271.69358,798.0807142,242.3542248
798.3913606,85.09494545,798.3913606,83.31362292,798.3913606,278.36586,798.3913606,244.0262583
798.7019522,101.3322934,798.7019522,96.68810818,798.7019522,294.36323,798.7019522,265.2636615
799.012489,108.9709594,799.012489,106.4740286,799.012489,300.56678,799.012489,267.4189547
799.3229708,109.9210867,799.3229708,97.16598548,799.3229708,296.03206,799.3229708,275.9825689
799.6333978,109.2062599,799.6333978,93.3493669,799.6333978,301.03411,799.6333978,283.8430188
799.9437699,115.1735338,799.9437699,95.2611378,799.9437699,303.66266,799.9437699,284.3283373
